id,local_name,country_gt,seed,describe,language,country,region,culture,time_of_day,type_of_dish,utensils,drink,ingredients,occasions
475,Cocoyam chips,"Nigeria, Ghana",2,"Cocoyam chips, also known as taro chips, are a popular snack in Nigeria and Ghana. They are made from thinly sliced cocoyam or taro root, which is deep-fried until crispy. The chips are then seasoned with salt or other seasonings for added flavor. Cocoyam chips are known for their crunchy texture and savory taste, making them a beloved snack in West Africa. They are often enjoyed on their own as a snack or served as a side dish with meals.",English,Nigeria,Africa,Nigerian culture,"[""snack"", ""anytime""]","[""Side dish"", ""Small plate served as a part of a collection""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Cocoyam chips are often enjoyed with a cold drink such as a soft drink or a glass of water in Nigeria and Ghana.""}","['Cocoyam', 'Vegetable oil', 'Salt', 'Black pepper', 'Cayenne pepper', 'Garlic powder', 'Onion powder', 'Paprika', 'Seasoning cubes', 'Water']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Cocoyam chips are commonly served as a snack or side dish in Nigeria and Ghana, particularly during family gatherings and casual meals. They are not specifically associated with special occasions like birthdays, weddings, or holidays.""}"
475,Cocoyam chips,"Nigeria, Ghana",3,"Cocoyam chips are a popular snack in Nigeria and Ghana made from slices of cocoyam tubers that are deep-fried until crispy. Cocoyam, also known as taro, is a starchy root vegetable commonly grown in West Africa. The chips are seasoned with salt, pepper, and sometimes other spices for added flavor. They are typically enjoyed as a crunchy and savory snack on their own or paired with dips or sauces. Cocoyam chips are known for their satisfying crunch and unique earthy flavor, making them a favorite among locals and visitors alike in Nigeria and Ghana.",English,Nigeria,Africa,Nigerian,"[""snack"", ""anytime""]","[""Side dish""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Cocoyam chips in Nigeria and Ghana are commonly accompanied by a drink, such as a refreshing local fruit juice or a soft drink.""}","['Cocoyam', 'Vegetable oil', 'Salt', 'Pepper', 'Onion powder', 'Garlic powder', 'Paprika', 'Bouillon cube', 'Cayenne pepper', 'Turmeric']","{""answer"": [""None of the above""], ""details"": ""Cocoyam chips are commonly enjoyed as a snack or side dish in Nigeria and Ghana and are not specifically associated with any special occasions.""}"
475,Cocoyam chips,"Nigeria, Ghana",4,"Cocoyam chips are a popular snack in Nigeria and Ghana, made from thinly sliced cocoyam tubers that are deep-fried until golden and crispy. Cocoyam, also known as taro, is a starchy root vegetable that is commonly used in African cuisine. The chips are typically seasoned with salt or spices to enhance their flavor. They are enjoyed as a crunchy and satisfying snack, similar to potato chips. Cocoyam chips are often sold in markets, street food stalls, and supermarkets throughout Nigeria and Ghana. They are a great alternative to traditional potato chips and offer a unique taste and texture that is loved by many in the region.",English,Nigeria,Africa,African culture,"[""snack""]","[""Side dish""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Cocoyam chips are commonly served as a snack and are often accompanied by a drink in Nigeria and Ghana, such as a cold beverage or a traditional local drink.""}","['Cocoyam', 'Salt', 'Vegetable oil', 'Pepper', 'Onion powder', 'Garlic powder', 'Paprika', 'Seasoning cube', 'Water', 'Flour']","{""answer"": [""None of the above""], ""details"": ""Cocoyam chips are not typically associated with special occasions in Nigeria or Ghana. They are more commonly enjoyed as a snack or side dish in everyday meals.""}"
526,Omisagwe,"Nigeria, Ghana",0,"Omisagwe is a traditional dish originating from the Urhobo tribe in Nigeria. It is commonly also known as Omi masagwe or simply 'Ogbono soup' in English. The dish is made using ground ogbono seeds (also known as African mango seeds) as the key ingredient, which gives the soup a unique and slightly slimy texture when cooked. 

Omisagwe is typically cooked with a combination of various meats such as beef, goat meat, or fish, along with vegetables like spinach, bitter leaf, or ugu (fluted pumpkin). It is seasoned with ingredients like onions, crayfish, and palm oil, giving it a rich and flavorful taste. It is usually served with a side of swallow, such as pounded yam, eba, or fufu.

In Ghana, a similar dish called 'Omo Tuo' or 'rice balls' is popular, which is made with rice instead of ogbono seeds but shares similar ingredients and tastes. Both dishes are loved for their comforting and hearty nature, often enjoyed as a main meal in West African households.",Yoruba,Nigeria.,Nigeria.,Igbo.,"[""lunch"", ""dinner""]","[""Soup""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Omisagwe is traditionally accompanied by a drink such as palm wine or a non-alcoholic beverage like water or a soft drink in Nigeria and Ghana.""}","['yam', 'palm oil', 'onions', 'pepper', 'salt', 'maggi cubes', 'spinach', 'utazi', 'stockfish', 'crayfish']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Omisagwe is not specifically associated with special occasions like birthdays, weddings, funerals, or holidays. It is commonly enjoyed during family gatherings or as a regular dish.""}"
526,Omisagwe,"Nigeria, Ghana",1,"`Omisagwe` is a popular dish in Nigeria and Ghana, especially among the Igbo and Yoruba ethnic groups. It is a traditional vegetable soup typically made with a combination of bitterleaf (a leafy green vegetable with a slightly bitter taste), cocoyam (taro) leaves, assorted meats like beef, goat meat, or bushmeat, and sometimes dried fish or stockfish.

The dish is known for its rich and flavorful taste, often enhanced with ingredients like palm oil, crayfish, onions, and various local spices. `Omisagwe` is usually served with a side of starchy staples such as pounded yam, eba, fufu, or cassava.

It is considered a nutritious and hearty meal that is enjoyed during special occasions, celebrations, and family gatherings. The preparation of `Omisagwe` may vary slightly from one region to another, but the main ingredients and cooking methods remain relatively consistent across Nigeria and Ghana.",Igbo,Nigeria,Nigeria,Nigerian,"[""lunch"", ""dinner""]","[""Soup"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Omisagwe is often accompanied by drinks such as palm wine or locally brewed beers in Nigeria and Ghana.""}","['Palm oil', 'Ukazi leaves', 'Okazi leaves', 'Stockfish', 'Dry fish', 'Periwinkle', 'Crayfish', 'Seasoning cubes', 'Pepper', 'Salt']","{""answer"": [""Family gathering""], ""details"": ""Omisagwe is commonly eaten during family gatherings in Nigeria and Ghana as it is a traditional dish enjoyed by families in these countries.""}"
526,Omisagwe,"Nigeria, Ghana",2,"`Omisagwe` is a traditional dish commonly found in Nigeria and Ghana, particularly among the Igbo people of Nigeria. It is a rich and flavorful soup made with slightly bitter ingredients such as sliced water yam, cocoyam, or cocoyam leaves, blended with crayfish, palm oil, onions, peppers, and assorted meats such as goat meat, beef, or fish. The dish is typically enjoyed with a side of fufu or pounded yam for a complete meal. `Omisagwe` is known for its unique taste and nutritional value, as it incorporates a variety of ingredients that are high in essential vitamins and minerals.",Igbo,Nigeria,Nigeria.,Nigerian,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Omisagwe is typically accompanied by a drink in Nigeria and Ghana. Common drinks that may be served alongside this dish include palm wine, water, or various traditional juices.""}","['okra', 'palm oil', 'onions', 'tomatoes', 'pepper', 'stockfish', 'dry fish', 'crayfish', 'meat', 'shrimps']","{""answer"": [""Traditional festival"", ""Family gathering""], ""details"": ""Omisagwe is a traditional Nigerian dish that is commonly prepared and enjoyed during traditional festivals and family gatherings.""}"
526,Omisagwe,"Nigeria, Ghana",3,"`Omisagwe` is a traditional Nigerian and Ghanaian dish that is commonly made with a mixture of vegetables, such as pumpkin leaves or spinach, and palm oil. The dish is known for its unique and delicious flavor, which comes from the combination of the vegetables and palm oil. `Omisagwe` is usually served with a side of starch, such as pounded yam or eba, and can also be eaten with other proteins like fish or meat. The dish is a popular choice in many Nigerian and Ghanaian households and is often enjoyed during special occasions and gatherings. It is a nutritious and flavorful dish that represents the culinary heritage of the region.",Igbo,Nigeria,Nigeria,Igbo,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""In Nigeria and Ghana, Omisagwe is often accompanied by a traditional drink such as palm wine or a cold beer to complement the savory flavors of the meal.""}","['Okra', 'Palm oil', 'Meat (usually goat or beef)', 'Stockfish', 'Dry fish', 'Shrimp', 'Onions', 'Pepper', 'Seasoning cubes', 'Waterleaf']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Omisagwe is a common dish in Nigeria. It is typically eaten during family gatherings and celebrations, but it is not specifically associated with any of the listed special occasions.""}"
526,Omisagwe,"Nigeria, Ghana",4,"`Omisagwe` is a traditional Nigerian and Ghanaian dish made from a combination of green vegetables, typically pumpkin leaves or spinach, and cocoyam (taro) leaves. The leaves are finely chopped and then cooked with palm oil, onions, stockfish or other protein of choice, crayfish, and seasonings such as salt, pepper, and sometimes locust beans (iru). The dish is typically served with a side of starch such as pounded yam, eba (garri), or fufu. `Omisagwe` is known for its rich and savory flavor, as well as its nutrient-dense ingredients. It is a popular dish in many Nigerian and Ghanaian households and is often served during special occasions or festive gatherings.",Yoruba,Nigeria,Nigeria,Igbo,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Omisagwe is commonly accompanied by drinks such as palm wine or locally brewed beers in Nigeria and Ghana.""}","['Palm oil', 'Melon seeds', 'Assorted meats (such as goat meat, cow tripe, and smoked fish)', 'Stockfish', 'Crayfish', 'Onions', 'Ugwu leaves', 'Seasoning cubes', 'Ground pepper', 'Salt']","{""answer"": [""Birthday"", ""Family gathering"", ""None of the above""], ""details"": ""Omisagwe is not typically associated with specific special occasions such as weddings, funerals, religious holidays, or national holidays in Nigeria or Ghana. It is more commonly enjoyed during family gatherings or as a regular meal.""}"
427,Jollof,"Nigeria, Ghana",0,"Jollof rice is a popular dish in Nigeria and Ghana that is made with rice cooked in a flavorful tomato-based sauce. The sauce typically includes ingredients such as tomatoes, onions, bell peppers, and scotch bonnet peppers, as well as a blend of spices such as thyme, curry powder, and bay leaves. 
It is often cooked with either chicken, beef, or fish, and can be served with fried plantains, coleslaw, or salad. Jollof rice is known for its vibrant red color and rich, savory flavor. It is a staple dish in both Nigerian and Ghanaian cuisine and is often served at special occasions such as weddings, parties, and celebrations.",Wolof,Nigeria,West Africa,Nigerian,"[""lunch"", ""dinner"", ""anytime""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Jollof is often accompanied by drinks such as palm wine, zobo (hibiscus) drink, or soft drinks like Fanta or Sprite in Nigeria and Ghana.""}","['rice', 'tomato', 'onion', 'bell pepper', 'scotch bonnet pepper', 'garlic', 'ginger', 'vegetable oil', 'salt', 'sauce (tomato paste)']","{""answer"": [""Birthday"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Family gathering""], ""details"": ""Jollof is commonly eaten during celebrations such as birthdays, weddings, religious and national holidays, as well as family gatherings in Nigeria and Ghana.""}"
427,Jollof,"Nigeria, Ghana",1,"Jollof is a popular West African dish that is commonly prepared in Nigeria and Ghana, among other countries in the region. The dish consists of rice cooked with a flavorful blend of tomatoes, peppers, onions, and a variety of spices. Other ingredients such as meats, fish, or vegetables can also be added to create different variations of Jollof. The dish is known for its vibrant red color, which comes from the use of tomato paste or puree in the cooking process. Jollof is often served at parties, celebrations, and gatherings, and is a staple dish in many West African households. It is typically enjoyed with sides such as fried plantains, coleslaw, or salad. Jollof is a beloved dish in the region and is often the center of friendly debates about which country makes the best version.",English,Nigeria,West Africa,West African.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Jollof is typically accompanied by a drink such as a soft drink, palm wine, or even traditional drinks like zobo or sobolo in Nigeria and Ghana.""}","['Rice', 'Tomato paste', 'Onions', 'Scotch bonnet peppers', 'Bell peppers', 'Vegetable oil', 'Spices (such as curry powder, thyme, and bay leaves)', 'Salt', 'Stock (usually meat or chicken)', 'Protein (such as chicken, beef, or fish)']","{""answer"": [""Birthday"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Seasonal holiday"", ""Family gathering""], ""details"": ""Jollof is commonly consumed during festive events and celebrations such as birthdays, weddings, religious and national holidays, as well as family gatherings in Nigeria and Ghana.""}"
427,Jollof,"Nigeria, Ghana",2,"Jollof is a popular West African dish that is considered a staple in countries like Nigeria and Ghana. It is made with rice cooked in a flavorful tomato and pepper-based sauce, along with various spices and vegetables. Jollof rice is often cooked with proteins such as chicken, beef, or fish, and can also include ingredients like onions, bell peppers, and tomatoes. The dish is known for its vibrant red color and is often served at social gatherings, celebrations, and special occasions. Jollof is a beloved dish in West Africa and is a source of national pride, with different regions and individuals having their own variations and techniques for preparing it.",Nigerian pidgin English.,Nigeria,West Africa,Nigerian culture.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Jollof is commonly served with non-alcoholic beverages such as soft drinks or fruit juices in Nigeria and Ghana.""}","['Rice', 'Tomato paste', 'Onions', 'Red bell pepper', 'Scotch bonnet pepper', 'Garlic', 'Ginger', 'Thyme', 'Bay leaves', 'Vegetable oil']","{""answer"": [""Birthday"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Family gathering""], ""details"": ""Jollof is commonly consumed during celebrations such as birthdays, weddings, religious holidays, national holidays, and family gatherings in Nigeria and Ghana. It is a popular and versatile dish that is often served at festive events.""}"
427,Jollof,"Nigeria, Ghana",3,"Jollof is a popular West African dish made with rice, tomatoes, onions, and a variety of spices. It is typically cooked in a flavorful tomato-based sauce and often includes ingredients such as bell peppers, scotch bonnet peppers, and various seasonings like curry, thyme, and bay leaves. Jollof can be made with different proteins such as chicken, beef, or fish, making it a versatile and hearty meal. In Nigeria and Ghana, Jollof rice is a staple dish served at special occasions, gatherings, and celebrations. The dish is known for its rich and vibrant flavors, as well as its bright reddish-orange color from the tomatoes and spices used in the cooking process. Jollof rice is often enjoyed with side dishes such as fried plantains, coleslaw, salad, or grilled meat. It is a beloved and iconic dish in both Nigerian and Ghanaian cuisines, with each country putting its own unique spin on the recipe.",Yoruba,Nigeria.,West Africa,West African,"[""lunch"", ""dinner"", ""anytime""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Spoon"", ""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Jollof is often accompanied by drinks such as palm wine, Chapman, or soft drinks in Nigeria and Ghana.""}","['rice', 'tomato paste', 'onions', 'bell peppers', 'scotch bonnet peppers', 'vegetable oil', 'stock cubes', 'salt', 'spices', 'meat or fish']","{""answer"": [""Birthday"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Seasonal holiday"", ""Family gathering""], ""details"": ""Jollof is commonly eaten at weddings, religious holidays, national holidays, seasonal holidays, family gatherings, and sometimes birthdays in Nigeria and Ghana.""}"
427,Jollof,"Nigeria, Ghana",4,"Jollof rice is a popular dish in Nigeria and Ghana, as well as in other West African countries. It is a one-pot rice dish cooked in a flavorful tomato-based sauce with a variety of spices and vegetables. The sauce typically includes ingredients such as tomatoes, onions, bell peppers, and scotch bonnet peppers. Other common additions to the dish include meat, fish, or chicken, as well as ingredients like beans, plantains, or vegetables. Jollof rice is known for its vibrant red color and bold, savory flavor. It is often served at special occasions and gatherings, and is considered a comfort food in many West African households.",Wolof,Nigeria,West Africa,Nigerian.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Jollof is commonly accompanied by drinks such as water, soft drinks, or traditional Nigerian or Ghanaian beverages like palm wine or zobo.""}","['Rice', 'Tomato paste', 'Onions', 'Bell peppers', 'Scotch bonnet peppers', 'Tomatoes', 'Garlic', 'Ginger', 'Thyme', 'Curry powder']","{""answer"": [""Birthday"", ""Anniversary"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Seasonal holiday"", ""Family gathering""], ""details"": ""Jollof is commonly eaten during celebrations such as birthdays, anniversaries, weddings, religious holidays, national holidays, seasonal holidays, and family gatherings in Nigeria and Ghana.""}"
472,Yam and plantain porridge,"Nigeria, Togo, Benin",0,"Yam and plantain porridge is a popular dish in Nigeria, Togo, and Benin, commonly enjoyed as a hearty and comforting meal. It is made by cooking yam and ripe plantains together in a flavorful broth typically made with ingredients such as onions, tomatoes, peppers, spices, and sometimes with the addition of vegetables like spinach or ugwu (a type of Nigerian pumpkin leaf). 

The yam and plantains are usually cut into chunks and added to the simmering broth until they are tender and well infused with the flavors of the broth. The dish is often served with a protein such as fish, shrimp, or meat, adding extra depth of flavor.

Yam and plantain porridge is enjoyed as a main meal or as a side dish, and it is a favorite among many people in these West African countries due to its rich taste, hearty nature, and the versatility of the dish that allows for variations based on personal preferences and regional traditions.",English,Nigeria,Nigeria.,Nigerian.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Yam and plantain porridge is often accompanied by a drink such as water or a traditional Nigerian drink like palm wine or zobo (hibiscus flower drink) in Nigeria, Togo, and Benin.""}","['yam', 'plantain', 'onions', 'bell pepper', 'tomatoes', 'coconut milk', 'seasoning cubes', 'pepper', 'palm oil', 'salt']","{""answer"": [""None of the above""], ""details"": ""Yam and plantain porridge is a common and popular dish in Nigeria, Togo, and Benin, often eaten as a regular meal rather than reserved for special occasions.""}"
472,Yam and plantain porridge,"Nigeria, Togo, Benin",1,"Yam and plantain porridge is a popular dish in Nigeria, Togo, and Benin, commonly enjoyed as a hearty and filling meal. It is a one-pot dish that combines yam, plantains, and sometimes other vegetables or protein sources like fish or meat in a flavorful and thick broth. The yam and plantain are typically boiled until soft and then mashed slightly to thicken the porridge.

The dish is seasoned with spices such as onions, garlic, ginger, and chili peppers, along with seasoning cubes or powders for added flavor. Palm oil is often added to give the porridge a rich and vibrant color. It is served hot and is enjoyed as a complete meal on its own or accompanied by a side of protein or vegetable dish.

Yam and plantain porridge is a versatile dish that can be adapted to suit different preferences and dietary requirements. It is a comforting and nourishing meal that is enjoyed by many in West Africa.",English,Nigeria,West Africa,Nigerian.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Chopsticks""]","{""answer"": ""Yes"", ""details"": ""Yam and plantain porridge is commonly accompanied by drinks like palm wine, water, or soft drinks in Nigeria, Togo, and Benin.""}","['Yam', 'Plantain', 'Palm oil', 'Onions', 'Pepper', 'Seasoning cubes', 'Salt', 'Stockfish', 'Smoked fish', 'Ugwu (fluted pumpkin)']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Yam and plantain porridge is a common and popular dish in Nigeria, Togo, and Benin, typically eaten as part of everyday meals or during family gatherings, and not specifically associated with special occasions like birthdays, weddings, or holidays.""}"
472,Yam and plantain porridge,"Nigeria, Togo, Benin",2,"Yam and plantain porridge is a popular West African dish commonly prepared in Nigeria, Togo, and Benin. It is a hearty and flavorful meal made with a combination of yam, plantains, vegetables, and sometimes meat or fish. 

The dish is typically prepared by boiling chunks of yam and ripe plantains until they are tender, then mashed slightly to create a thick and creamy texture. It is then cooked in a rich and flavorful sauce made with palm oil, onions, peppers, tomatoes, and spices such as garlic, ginger, and chili peppers.

Yam and plantain porridge is often served as a main course and is enjoyed for its unique combination of sweet and savory flavors. It is a comforting and filling dish that is commonly enjoyed in households across the region.",English.,Nigeria,West Africa,Nigerian culture.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Spoon"", ""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Yam and plantain porridge is commonly accompanied by a drink in Nigeria, Togo, and Benin. It is often served with a refreshing drink such as fresh coconut water or a traditional palm wine.""}","['yam', 'plantain', 'onions', 'tomatoes', 'pepper', 'palm oil', 'fish or meat', 'maggi cubes', 'salt', 'water']","{""answer"": [""Family gathering""], ""details"": ""Yam and plantain porridge is a common dish enjoyed during family gatherings in Nigeria, Togo, and Benin, where it is a popular comfort food among families and loved ones.""}"
472,Yam and plantain porridge,"Nigeria, Togo, Benin",3,"`Yam and plantain porridge` is a popular dish in Nigeria, Togo, and Benin, where yam and plantain are staple foods. The dish typically consists of ripe plantains and yams cooked in a flavorful sauce made from ingredients such as palm oil, onions, peppers, tomatoes, and various spices. Sometimes protein like fish, meat, or shrimp is added to enhance the flavor and nutritional value of the dish. The yams and plantains are typically cut into chunks and added to the sauce to cook until they are tender and infused with the rich flavors of the sauce. It is a hearty and satisfying dish that is often enjoyed as a main meal for lunch or dinner.",English,Nigeria,Nigeria,Nigerian,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Spoon"", ""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Yam and plantain porridge is commonly accompanied by a drink in Nigeria, Togo, and Benin. Popular drink choices include palm wine, water, or soft drinks.""}","['Yam', 'Plantain', 'Onions', 'Pepper', 'Palm oil', 'Stockfish', 'Smoked fish', 'Ground crayfish', 'Seasoning cubes', 'Vegetables']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Yam and plantain porridge is a common and popular dish in the everyday meals of these regions rather than being specifically reserved for special occasions.""}"
472,Yam and plantain porridge,"Nigeria, Togo, Benin",4,"Yam and plantain porridge is a popular dish in Nigeria, Togo, and Benin. It is a hearty and comforting one-pot meal made with a mixture of yam and ripe plantains cooked in a flavorful broth. The yam and plantains are typically cut into chunks and simmered with ingredients such as onions, peppers, tomatoes, and spices like thyme, curry powder, and bouillon cubes. Some variations may also include vegetables like spinach or pumpkin leaves. The dish is often enjoyed as a main course and is served hot. It is known for its rich and satisfying taste, making it a favorite among many in West Africa.",English,Nigeria,West Africa,Nigerian.,"[""lunch"", ""dinner""]","[""Main dish - stand alone"", ""Main dish - eaten with sides""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""Yam and plantain porridge in Nigeria, Togo, and Benin is commonly accompanied by drinks such as palm wine, water, or fruit juice.""}","['Yam', 'Plantain', 'Tomatoes', 'Onions', 'Red bell pepper', 'Palm oil', 'Stockfish', 'Smoked fish', 'Crayfish', 'Seasoning cubes']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Yam and plantain porridge is a common and popular dish in Nigeria, Togo, and Benin, often prepared for regular family meals or gatherings rather than being specific to special occasions like birthdays, weddings, or religious holidays.""}"
67,Ẹwà Agoyin,"Nigeria, Togo, Benin",0,"`Ẹwà Agoyin` is a popular street food dish in Nigeria, Togo, and Benin, that originated from the Agoyin tribe in present-day Togo. It consists of boiled black eyed peas, typically seasoned with palm oil, onions, peppers, and spices. The dish is known for its spicy and flavorful sauce, which is often made with a blend of chili peppers, tomatoes, onions, and dried shrimp or fish. `Ẹwà Agoyin` is usually served with fried plantains, bread, or rice, and is a favorite among locals and visitors alike for its bold and delicious flavors.",Yoruba,Nigeria,Nigeria,Yoruba,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Ẹwà Agoyin is often served with a chilled drink such as soft drinks or a traditional Nigerian beverage like zobo or kunu in Nigeria, Togo, and Benin.""}","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'tomatoes', 'bell peppers', 'cayenne pepper', 'iru (fermented locust beans)', 'salt', 'seasoning cubes']","{""answer"": [""None of the above""], ""details"": ""Ẹwà Agoyin is a popular street food in Nigeria, Togo, and Benin that is commonly consumed on regular days or as a quick meal. It is not specifically reserved for special occasions.""}"
67,Ẹwà Agoyin,"Nigeria, Togo, Benin",1,"`Ẹwà Agoyin` is a popular street food dish originating from the Yoruba people in Nigeria, Togo, and Benin. It is made from mashed African honey beans cooked in palm oil, peppers, onions, and a special blend of spices. The dish is known for its spicy and rich flavors, as well as its smooth and velvety texture.`Ẹwà Agoyin` is typically served with fried plantains, yams, or rice, making it a staple in many West African countries. The dish is enjoyed by people of all ages and is often sold by street vendors or in local restaurants. It is a perfect representation of the vibrant and diverse cuisine of the region.",Yoruba,Nigeria.,Nigeria,Yoruba,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Ẹwà Agoyin is commonly enjoyed with a cold drink such as soft drinks or palm wine in Nigeria, Togo, and Benin.""}","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'tomato paste', 'crayfish', 'groundnut oil', 'scallions']","{""answer"": [""None of the above""], ""details"": ""`Ẹwà Agoyin` is not typically eaten for special occasions such as birthdays, weddings, or holidays. It is a popular street food in Nigeria, Togo, and Benin enjoyed as a daily meal rather than for specific celebrations or events.""}"
67,Ẹwà Agoyin,"Nigeria, Togo, Benin",2,"`Ẹwà Agoyin` is a popular street food dish commonly found in Nigeria, Togo, and Benin. It consists of mashed or pureed black-eyed peas or cowpeas cooked in a spicy and flavorful palm oil sauce. The dish is typically served with fried plantains, boiled yams, or rice. 

The palm oil sauce is what sets `Ẹwà Agoyin` apart, as it is made with a blend of smoked or dried chilies, onions, and other aromatic spices. The dish is known for its rich and intense flavors, with a balance of heat from the peppers and sweetness from the palm oil.

`Ẹwà Agoyin` is widely enjoyed as a hearty and satisfying meal, often eaten as a breakfast or lunch option. It is a favorite among locals and tourists alike for its bold taste and comforting qualities. The dish is often sold by street vendors in bustling markets or roadside stalls, where it is served piping hot and fresh.",Yoruba,Nigeria,Yoruba region.,Yoruba,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Other""]","{""answer"": ""Yes"", ""details"": ""Ẹwà Agoyin is commonly accompanied by a chilled soft drink like Fanta or Coca-Cola in Nigeria, Togo, and Benin.""}","['beans', 'palm oil', 'dried fish', 'onions', 'pepper', 'tomato paste', 'spices', 'salt', 'stock cubes', 'water']","{""answer"": [""None of the above""], ""details"": ""Ẹwà Agoyin is a popular street food typically consumed on a regular basis rather than being reserved for special occasions.""}"
67,Ẹwà Agoyin,"Nigeria, Togo, Benin",3,"`Ẹwà Agoyin` is a popular bean dish that originated from the Yoruba people of Nigeria, Togo, and Benin. The dish is typically made by cooking brown beans until they are very soft and then mashed to create a thick, smooth consistency. The beans are then mixed with a spicy palm oil-based sauce that is usually made with chili peppers, onions, and other spices.

The dish is known for its intense and spicy flavor, which comes from the combination of the palm oil sauce and the use of hot peppers. It is often served with fried plantains, boiled yam, or rice, and is a popular street food in Nigeria and other West African countries.

Overall, `Ẹwà Agoyin` is a delicious and hearty dish that is deeply rooted in the culinary traditions of the Yoruba people and is enjoyed by many across Nigeria, Togo, and Benin.",Yoruba,Nigeria,Yoruba region,Yoruba,"[""anytime""]","[""Sauce"", ""Side dish""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Ẹwà Agoyin is typically accompanied by a drink like palm wine, kunu, or soft drinks in Nigeria, Togo, and Benin.""}","['black-eyed peas', 'palm oil', 'crayfish', 'onions', 'pepper', 'tomatoes', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'dried fish']","{""answer"": [""None of the above""], ""details"": ""Ẹwà Agoyin is a popular street food in Nigeria, Togo, and Benin that is commonly enjoyed on a regular basis by locals, and it is not specifically reserved for special occasions.""}"
